,day,turnSpent,advUsed,location,combat,free?,items,meat,rounds,mox,mus,mys,effectsGained,clover,nativeMonster,hpGain,hpLoss,ncTitle,semirare,itemsUsed,skills,crafting,lineRange,freeNC,macroFrom
674,2,436,1,The Dark Elbow of the Woods,G imp,0,"['hot wing', 'Imp Ale']",72,2,4,7,14,[],,True,0,0,,,[],[],,"[14647, 14663]",,[]
675,2,437,1,The Dark Elbow of the Woods,Demoninja,0,"['hot katana blade', 'ninja hot pants', 'demon skin']",129,2,6,3,17,[],,True,0,0,,,[],[],,"[14663, 14680]",,[]
676,2,438,1,The Dark Elbow of the Woods,L imp,0,"['Imp Ale', 'flaming crutch', 'cast']",75,3,6,8,10,[],,True,4,-4,,,[],[],,"[14680, 14699]",,[]
677,2,439,1,The Dark Elbow of the Woods,N/A,0,[],0,-1,0,0,0,[],,,0,0,"Imp Art, Some Wisdom",,[],[],,"[14699, 14705]",,[]
678,2,440,1,The Dark Elbow of the Woods,N/A,0,['eldritch butterknife'],0,-1,0,0,0,[],,,0,0,Butter Knife?  I'll Take the Knife,,[],[],,"[14705, 14734]",,[]
679,2,441,1,The Dark Neck of the Woods,P imp,0,"['hot wing', 'Imp Ale']",72,2,8,5,10,[],,True,0,0,,,[],[],,"[14734, 14749]",,[]
680,2,442,1,The Dark Neck of the Woods,W imp,0,"['Imp Ale', 'ruby W', 'wussiness potion', 'infernal fife']",91,2,9,3,11,"[('Over-Familiar With Dactyls', 5)]",,True,0,0,,,[],[],,"[14749, 14767]",,[]
681,2,443,1,The Dark Neck of the Woods,P imp,0,"['hot wing', 'Imp Ale', 'diamond-studded cane']",78,2,7,3,15,[],,True,0,0,,,[],[],,"[14767, 14784]",,[]
682,2,444,1,The Dark Neck of the Woods,N/A,0,[],250,-1,0,0,0,[],,,0,0,How Do We Do It? Quaint and Curious Volume!,,[],[],,"[14784, 14788]",,[]
683,2,445,1,The Dark Neck of the Woods,Hellion,0,['hellion cube'],0,2,7,3,17,[],,True,0,0,,,[],[],,"[14788, 14801]",,[]
684,2,446,1,The Dark Neck of the Woods,P imp,0,"['hot wing', 'Imp Ale']",90,2,3,8,13,[],,True,0,0,,,[],[],,"[14801, 14816]",,[]
685,2,447,1,The Dark Neck of the Woods,P imp,0,"['hot wing', 'Imp Ale', 'diamond-studded cane', 'Nightmare Fuel']",72,2,2,8,14,[],,True,0,0,,,[],[],,"[14816, 14833]",,[]
686,2,448,1,The Dark Neck of the Woods,P imp,0,"['hot wing', 'Imp Ale', 'diamond-studded cane']",72,2,7,3,14,"[('The Power of Positive Thinking', 5)]",,True,0,0,,,[],[],,"[14833, 14853]",,[]
687,2,449,0,Crafting Adventure,N/A,1,['blood-soaked sponge cake'],0,-1,0,0,0,[],,,0,0,???,,[],[],Cook 1 blood bag + 1 gauze garter,"[14853, 14863]",1,[]
688,2,449,1,The Dark Neck of the Woods,N/A,0,['imp unity ring'],0,-1,0,0,0,[],,,0,0,Strike One!,,[],[],,"[14863, 14867]",,[]
689,2,450,1,The Dark Neck of the Woods,P imp,0,"['hot wing', 'Imp Ale', 'diamond-studded cane']",81,2,5,4,15,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[14867, 14886]",,[]
690,2,451,1,The Dark Neck of the Woods,P imp,0,"['hot wing', 'Imp Ale', 'Pok&eacute;-Gro fertilizer']",94,2,9,1,14,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[14886, 14905]",,[]
691,2,452,1,The Dark Neck of the Woods,Hellion,0,['hellion cube'],0,2,7,6,14,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[14905, 14921]",,[]
692,2,453,1,The Dark Neck of the Woods,P imp,0,"['hot wing', 'Imp Ale']",83,2,5,8,16,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[14921, 14941]",,[]
693,2,454,1,The Dark Neck of the Woods,W imp,0,"['Imp Ale', 'ruby W', 'wussiness potion']",86,2,6,4,14,"[(""Cletus's Canticle of Celerity"", 5)]",,True,3,0,,,[],['PIERCING GAZE!'],,"[14941, 14962]",,[]
694,2,455,1,The Dark Neck of the Woods,N/A,0,['dodecagram'],0,-1,0,0,0,[],,,0,0,Dodecahedrariffic!,,[],[],,"[14962, 14966]",,[]
695,2,456,0,Friar Ceremony Location,N/A,1,[],0,-1,0,0,0,[],,,0,0,???,,[],[],,"[14966, 14984]",1,[]
696,2,456,1,A-Boo Peak,N/A,0,[],0,-1,0,0,0,[],,,0,0,The Horror...,,[],[],,"[14984, 15013]",,[]
697,2,457,1,A-Boo Peak,N/A,0,[],0,-1,0,0,0,[],,,0,0,The Horror...,,[],[],,"[15013, 15049]",,[]
698,2,458,1,The Bandit Crossroads,fantasy bandit,0,['Rubee&trade;'],0,2,14,10,19,[],,True,154,0,,,[],['DARK FEAST!'],,"[15049, 15066]",,[]
699,2,459,1,A-Boo Peak,N/A,0,[],0,-1,0,0,0,[],,,0,0,The Horror...,,[],[],,"[15066, 15093]",,[]
700,2,460,1,A-Boo Peak,N/A,0,[],0,-1,0,0,0,[],,,0,0,"Come On Ghosty, Light My Pyre",,[],[],,"[15093, 15112]",,[]
701,2,461,1,The Middle Chamber,N/A,0,[],0,-1,0,0,0,[],,,0,0,Under Control,,[],[],,"[15112, 15125]",,[]
702,2,462,1,The Lower Chamber,N/A,0,['ancient bronze token'],0,-1,0,0,0,[],,,0,0,???,,[],[],,"[15125, 15140]",,[]
703,2,463,1,The Lower Chamber,N/A,0,['ancient bomb'],0,-1,0,0,0,[],,,0,0,???,,[],[],,"[15140, 15153]",,[]
704,2,464,1,The Lower Chamber,N/A,0,[],0,-1,0,0,0,[],,,0,0,???,,[],[],,"[15153, 15157]",,[]
705,2,465,1,The Lower Chamber,Ed the Undying,0,[],0,2,34,21,48,[],,,0,0,,,[],['PIERCING GAZE!'],,"[15157, 15171]",,[]
706,2,466,1,The Lower Chamber,Ed the Undying,0,[],0,2,23,27,51,[],,,0,0,,,[],['PIERCING GAZE!'],,"[15171, 15185]",,[]
707,2,467,1,The Lower Chamber,Ed the Undying,0,[],0,2,29,22,51,[],,,0,0,,,[],['PIERCING GAZE!'],,"[15185, 15199]",,[]
708,2,468,1,The Lower Chamber,Ed the Undying,0,['Nightmare Fuel'],0,2,25,17,60,"[('Heart of Green', 5)]",,,0,0,,,[],['PIERCING GAZE!'],,"[15199, 15216]",,[]
709,2,469,1,The Lower Chamber,Ed the Undying,0,[],0,2,23,23,56,[],,,0,0,,,[],['PIERCING GAZE!'],,"[15216, 15230]",,[]
710,2,470,1,The Lower Chamber,Ed the Undying,0,[],0,2,30,27,44,[],,,0,0,,,[],['PIERCING GAZE!'],,"[15230, 15245]",,[]
711,2,471,1,The Lower Chamber,Ed the Undying,0,"['Holy MacGuffin', 'handful of confetti']",0,2,32,22,49,[],,,0,0,,,[],['PIERCING GAZE!'],,"[15245, 15299]",,[]
712,2,472,1,The Defiled Alcove,modern zmobie,0,[],231,2,9,2,25,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[15299, 15316]",,[]
713,2,473,1,The Defiled Alcove,modern zmobie,0,[],200,2,8,9,18,"[(""Minerva's Zen"", 5)]",,True,0,0,,,[],['PIERCING GAZE!'],,"[15316, 15334]",,[]
714,2,474,1,The Defiled Alcove,modern zmobie,0,[],221,2,15,5,16,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[15334, 15392]",,[]
715,2,475,1,The Defiled Alcove,modern zmobie,0,[],187,2,5,9,21,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[15392, 15409]",,[]
716,2,476,1,The Defiled Alcove,conjoined zmombie,0,"['loose teeth', 'cranberries', 'cranberries']",1013,2,17,14,44,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[15409, 15429]",,[]
717,2,477,1,Haert of the Cyrpt,The Haert of Darkness,0,['red money bag'],0,2,8,10,28,[],,,0,0,,,[],['PIERCING GAZE!'],,"[15429, 15467]",,[]
718,2,478,1,Fastest Adventurer Contest,The Tasmanian Dervish,0,[],0,2,21,21,57,"[('Hammertime', 5)]",,,0,0,,,[],['PIERCING GAZE!'],,"[15467, 15482]",,[]
719,2,479,1,[Offstat]est Adventurer Contest,Seannery the Conman,0,"['leather glove', 'Nightmare Fuel']",0,2,19,13,40,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[15482, 15498]",,[]
720,2,480,1,[Element]est Adventurer Contest,The Lavalier,0,[],0,2,25,19,54,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[15498, 15557]",,[]
721,2,481,0,Crafting Adventure,N/A,1,['blood-soaked sponge cake'],0,-1,0,0,0,[],,,0,0,???,,[],[],Cook 1 blood bag + 1 gauze garter,"[15557, 15568]",1,[]
722,2,481,1,The Hedge Maze,N/A,0,[],0,-1,0,0,0,[],,,0,0,'Allo,,[],[],,"[15568, 15571]",,[]
723,2,482,1,The Hedge Maze,N/A,0,[],0,-1,0,0,0,[],,,0,0,Pooling Your Resources,,[],[],,"[15571, 15575]",,[]
724,2,483,1,The Hedge Maze,N/A,0,[],0,-1,0,0,0,[],,,0,0,Of Mouseholes and Manholes,,[],[],,"[15575, 15579]",,[]
725,2,484,1,The Hedge Maze,N/A,0,[],0,-1,0,0,0,[],,,0,0,Mazel Tov!,,[],[],,"[15579, 15585]",,[]
726,2,485,1,The Bandit Crossroads,fantasy bandit,0,['Rubee&trade;'],0,2,19,6,18,[],,True,0,0,,,[],[],,"[15585, 15597]",,[]
727,2,486,1,The Bandit Crossroads,fantasy bandit,0,"['Rubee&trade;', 'fat loot token']",0,2,12,9,19,[],,True,0,0,,,[],[],,"[15597, 15626]",,[]
728,2,487,0,Tower Door,N/A,1,[],0,-1,0,0,0,[],,,0,0,???,,[],[],,"[15626, 15659]",1,[]
729,2,487,1,Tower Level 1,wall of skin,0,[],0,5,22,15,32,[],,True,10,-94,,,[],[],,"[15659, 15729]",,[]
730,2,488,1,Tower Level 2,wall of meat,0,[],1168,4,24,13,40,[],,True,0,-80,,,[],"['SING ALONG!', 'SAVAGE BITE!', 'SAVAGE BITE!']",,"[15729, 15780]",,[]
731,2,489,0,The Castle in the Clouds in the Sky (Ground Floor),sausage goblin,1,['magical sausage casing'],221,2,56,47,123,[],,,30,0,,,[],['PIERCING GAZE!'],,"[15780, 15804]",,[]
732,2,489,0,Crafting Adventure,N/A,1,[],0,-1,0,0,0,[],,,0,0,???,,[],[],Cook 69 wad of dough + 69 soda water,"[15804, 15810]",1,[]
733,2,489,1,Tower Level 3,wall of bones,1,[],0,4,0,0,0,[],,True,0,-274,,,[],"['ASDON MARTIN: SPRING-LOADED FRONT BUMPER!', 'CHILL OF THE TOMB!', 'CHILL OF THE TOMB!']",,"[15810, 15840]",,[]
734,2,490,0,The Castle in the Clouds in the Sky (Ground Floor),Possibility Giant,1,[],0,1,0,0,0,[],,True,0,0,,,[],['ASDON MARTIN: SPRING-LOADED FRONT BUMPER!'],,"[15840, 15848]",,[]
735,2,490,0,The Castle in the Clouds in the Sky (Ground Floor),N/A,1,[],0,-1,0,0,0,[],,,0,0,There's No Ability Like Possibility,,[],[],,"[15848, 15853]",1,[]
736,2,490,1,The Castle in the Clouds in the Sky (Ground Floor),Renaissance Giant,0,"['Ye Olde Meade', 'Ye Olde Bawdy Limerick']",369,2,6,16,25,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[15853, 15875]",,[]
737,2,491,1,The Castle in the Clouds in the Sky (Ground Floor),Foodie Giant,0,['artisanal hand-squeezed wheatgrass juice'],398,2,12,9,29,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[15875, 15895]",,[]
738,2,492,1,The Castle in the Clouds in the Sky (Ground Floor),N/A,0,['electric boning knife'],0,-1,0,0,0,[],,,0,0,Home on the Free Range,,[],[],,"[15895, 15901]",,[]
739,2,493,1,Tower Level 3,wall of bones,0,[],13,2,66,56,157,[],,True,0,0,,,['the electric boning knife!'],[],,"[15901, 15914]",,[]
740,2,494,1,Tower Level 4,N/A,0,[],0,-1,0,0,0,[],,,0,0,The Mirror in the Tower has the View that is True,,[],[],,"[15914, 15918]",,[]
741,2,495,1,Tower Level 5,Your Lack of Reflection,0,[],12,4,6,11,25,[],,,29,-60,,,[],"['CHILL OF THE TOMB!', 'CHILL OF THE TOMB!', 'CHILL OF THE TOMB!']",,"[15918, 15942]",,[]
742,2,496,1,The Naughty Sorceress' Chamber,hctocS niatpaC,0,"['Instant Karma', 'Booke of Vampyric Knowledge', 'Thwaitgold mosquito statuette']",14,2,23,20,51,[],,,29,-31,,,[],['CHILL OF THE TOMB!'],,"[15942, 15962]",,[]
